Term;Overlap;P.value;Adjusted.P.value;Gene_count;Gene_ratio;Genes
CYTOKINE-CYTOKINE RECEPTOR INTERACTION;39/296;3,42260451875873e-07;7,40749406559926e-06;39;0,131756756756757;ACVRL1;CCL14;CX3CR1;CSF3;CSF3R;CSF1;CXCL17;CXCL3;CXCL2;CXCL5;CXCL16;IL1RL1;CXCR1;CXCR2;CCL2;CCL18;IL6R;CCR1;GDF10;IL33;CCL23;CCL21;GDF15;TNFSF12;TNFSF13;LIFR;PPBP;BMP5;TGFBR2;BMP3;BMP2;IL6;CD4;CXCL12;IL3RA;ACKR4;IL6ST;IL7R;PF4
PERTUSSIS;17/77;6,83847299634587e-07;1,38137154526187e-05;17;0,220779220779221;C1QB;C1QA;ITGAM;SFTPA2;ITGB2;C4BPA;FOS;CXCL5;C3;C5;IL6;CFL2;SERPING1;IRF8;SFTPA1;TLR4;C1QC
GRAFT-VERSUS-HOST DISEASE;12/42;1,63600557746006e-06;2,91593935276705e-05;12;0,285714285714286;HLA-DMA;HLA-DRB5;IL6;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-E
TYPE I DIABETES MELLITUS;12/42;1,63600557746006e-06;2,91593935276705e-05;12;0,285714285714286;HLA-DMA;HLA-DRB5;HLA-DMB;PTPRN2;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-E
ALLOGRAFT REJECTION;11/37;2,88558861694518e-06;4,85740750519106e-05;11;0,297297297297297;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1;HLA-E
SYSTEMIC LUPUS ERYTHEMATOSUS;19/104;3,25985887264242e-06;5,1986170442666e-05;19;0,182692307692308;C1QB;C1QA;HLA-DRB5;C8B;C3;C5;HLA-DMA;FCGR3B;HLA-DMB;FCGR2A;HLA-DRA;CTSG;HLA-DOA;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1;C1QC
NEUTROPHIL EXTRACELLULAR TRAP FORMATION;24/159;5,998122706355e-06;9,08715590012782e-05;24;0,150943396226415;FGA;ITGAM;SELPLG;VWF;NCF2;AQP9;NCF4;C5AR1;ITGB2;FGG;FPR1;CYBB;FPR2;ITGAL;RNASE1;AGER;C3;C5;FCGR3B;FCGR2A;SELENOP;TLR8;CTSG;TLR4
OSTEOCLAST DIFFERENTIATION;21/134;1,2507441299109e-05;0,000180464510172859;21;0,156716417910448;SPI1;JUND;CSF1;NCF2;NCF4;TREM2;GAB2;FOS;RNASE1;SIRPB1;OSCAR;TGFBR2;LILRA5;SOCS3;TYROBP;FCGR3B;FCGR2A;BTK;ACP5;FOSB;PPARG
TH17 CELL DIFFERENTIATION;18/106;1,68334950964892e-05;0,000222256867367107;18;0,169811320754717;HLA-DRB5;RORC;FOS;TGFBR2;IL6;HLA-DMA;CD4;HLA-DMB;HLA-DRA;HLA-DOA;IL6ST;IL6R;HLA-DQA2;RXRG;HLA-DQA1;HLA-DRB1;HLA-DQB2;HLA-DPA1
LEUKOCYTE TRANSENDOTHELIAL MIGRATION;19/116;1,68709833314966e-05;0,000222256867367107;19;0,163793103448276;ITGAM;NCF2;NCF4;ITGB2;CYBB;ITGAL;RNASE1;ICAM1;CDH5;CLDN5;OCLN;CLDN3;CXCL12;RASSF3;PECAM1;CLDN18;ESAM;MYL9;JAM2
INFLAMMATORY BOWEL DISEASE;13/63;2,99721842243274e-05;0,000378398825832134;13;0,206349206349206;HLA-DRB5;RORC;HLA-DMA;IL6;HLA-DMB;HLA-DRA;HLA-DOA;TLR4;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1
CHEMOKINE SIGNALING PATHWAY;25/191;4,713544078236e-05;0,000571281542282203;25;0,130890052356021;CCL14;CX3CR1;ADCY4;ARRB1;RASGRP2;CXCL3;CXCL2;CXCL5;CXCL16;PREX1;GRK5;CXCR1;CXCR2;CCL2;CCL18;CCR1;CCL23;CCL21;PPBP;RNASE1;GNG11;FGR;CXCL12;ACKR4;PF4
ANTIGEN PROCESSING AND PRESENTATION;14/78;7,65433690809137e-05;0,000892024647366033;14;0,179487179487179;CD74;HLA-DRB5;CTSS;HLA-E;HLA-DMA;CD4;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1
AUTOIMMUNE THYROID DISEASE;11/52;9,57855735061778e-05;0,00107492699156933;11;0,211538461538462;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DRA;HLA-DOA;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-E
PPAR SIGNALING PATHWAY;13/76;0,000226072996983116;0,00244643278878158;13;0,171052631578947;ACSL5;LPL;ACSL4;SORBS1;CYP27A1;FABP3;FABP4;ACADL;ACOX2;OLR1;PPARG;CD36;RXRG
AGE-RAGE SIGNALING PATHWAY IN DIABETIC COMPLICATIONS;15/100;0,000344588080628014;0,00360035132518235;15;0,15;EGR1;EDN1;PRKCE;CYBB;VEGFD;RNASE1;AGER;SELE;ICAM1;TGFBR2;IL6;COL4A4;COL4A3;AGTR1;CCL2
EFFEROCYTOSIS;20/157;0,000374017786667869;0,00366860664781192;20;0,127388535031847;CX3CR1;C1QB;C1QA;ATP8A1;PROS1;ATP11A;PTGS2;RNASE1;AGER;SIRPB1;CH25H;ALOX5;PECAM1;S1PR1;PPARG;CD36;RAB17;GAS6;SCARF1;C1QC
