Term;Overlap;P.value;Adjusted.P.value;Gene_count;Gene_ratio;Genes
DNA Replication (GO:0006260);24/108;4,93563083381504e-12;9,70037817836078e-10;24;0,222222222222222;RFC5;GINS1;WDHD1;GINS2;BLM;FEN1;RNASEH2A;RFC4;MCM7;MCM8;DSCC1;GINS4;CHTF18;TYMS;TICRR;RECQL4;CDC45;CHEK1;PCLAF;CDK1;MCM4;MCM5;MCM6;MCM2
Keratinocyte Differentiation (GO:0030216);16/44;5,10725421816117e-12;9,70037817836078e-10;16;0,363636363636364;CERS3;DSP;SPRR2F;SPRR3;CSTA;SPRR2G;ST14;JAG1;KRT10;GRHL2;KRT16;KRT14;SPRR1A;IVL;SPRR1B;S100A7
Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051988);10/14;8,2727691082714e-12;1,47306994934158e-09;10;0,714285714285714;CCNB1;SPAG5;RACGAP1;ZWILCH;RCC2;CDK1;KNTC1;NEK2;ECT2;KNSTRN
Positive Regulation of Cell Cycle Process (GO:0090068);25/121;9,89262101811326e-12;1,6578868988591e-09;25;0,206611570247934;FEN1;KIF14;CDCA8;TGFA;AURKB;AURKA;RACGAP1;SOX15;NUSAP1;RCC1;ECT2;E2F7;E2F8;PLK4;STIL;RRM1;SPAG5;PLK1;KIF23;CDC6;NDC80;INCENP;BIRC5;RHNO1;MAD2L1
Cell Cycle G2/M Phase Transition (GO:0044839);16/49;3,40425788970969e-11;5,38818373765717e-09;16;0,326530612244898;PLK1;FOXM1;CDC25C;PKMYT1;TPD52L1;CDC25A;AURKB;NDC80;AURKA;CCNA2;CCNB1;MELK;CHEK2;CDK1;BIRC5;NEK2
Mitotic Cell Cycle Phase Transition (GO:0044772);24/118;3,64644081371377e-11;5,46774204119502e-09;24;0,203389830508475;UBE2C;CCNF;PLK1;CDC25C;PKMYT1;FOXM1;TPD52L1;CDC25A;AURKA;CCNA2;CCNB2;CCNB1;MELK;CCNE1;UBE2S;CHEK2;EIF4EBP1;CDK1;TACC3;RCC1;BIRC5;NEK2;SKP2;CDKN3
Epidermal Cell Differentiation (GO:0009913);17/58;5,79964283885722e-11;8,26159122395211e-09;17;0,293103448275862;CERS3;DSP;SPRR2F;SPRR3;CSTA;SPRR2G;ST14;JAG1;KRT10;OVOL1;GRHL2;KRT16;KRT14;SPRR1A;IVL;SPRR1B;S100A7
Intermediate Filament Organization (GO:0045109);19/75;7,2479361701652e-11;9,83303340419079e-09;19;0,253333333333333;DSP;KRT80;KRT13;KRT23;KRT5;KRT10;KRT31;KRT75;KRT19;KRT17;KRT16;KRT15;KRT14;PKP2;NEFL;PKP1;KRT6C;KRT6B;KRT6A
Mitotic Cytokinesis (GO:0000281);17/64;3,23520458124241e-10;4,00743384867809e-08;17;0,265625;PLK1;CKAP2;CDCA8;KIF23;CENPA;AURKB;ANLN;ESPL1;RACGAP1;INCENP;KIF4A;STMN1;NUSAP1;BIRC5;KIF20A;ECT2;CEP55
Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992);17/64;3,23520458124241e-10;4,00743384867809e-08;17;0,265625;RRM1;STIL;RRM2;UBE2C;RCC2;PLK1;CDC25C;CDC25A;CDC20;CCNB1;TFDP1;ESPL1;CCNE1;CDK1;BIRC5;DTL;DLGAP5
Regulation of Cell Cycle Process (GO:0010564);26/158;7,64059304893263e-10;9,07002066517045e-08;26;0,164556962025316;CDCA2;ZWILCH;CCNF;KIF11;MKI67;PKMYT1;AURKB;AURKA;RACGAP1;CHEK1;RCC1;KNTC1;NEK2;SOX9;ECT2;BUB1;SPAG5;PLK1;ACTL6A;CDC25C;KNSTRN;MYO19;PRC1;KIF2C;KIF20A;DTL
Desmosome Organization (GO:0002934);8/11;9,11202795985721e-10;9,27148844915471e-08;8;0,727272727272727;DSP;JUP;PKP2;PKP1;SNAI2;DSG2;DSG3;PKP3
Mitotic DNA Replication (GO:1902969);8/11;9,11202795985721e-10;9,27148844915471e-08;8;0,727272727272727;GINS1;CDT1;CDC45;PCNA;MCM4;MCM6;TK1;MCM2
Mitotic Spindle Elongation (GO:0000022);8/11;9,11202795985721e-10;9,27148844915471e-08;8;0,727272727272727;RACGAP1;INCENP;PRC1;KIF4A;BIRC5;CDCA8;KIF23;AURKB
Mitotic Spindle Midzone Assembly (GO:0051256);8/11;9,11202795985721e-10;9,27148844915471e-08;8;0,727272727272727;RACGAP1;INCENP;PRC1;KIF4A;BIRC5;CDCA8;KIF23;AURKB
G2/M Transition of Mitotic Cell Cycle (GO:0000086);14/45;1,2019299790532e-09;1,1807925897664e-07;14;0,311111111111111;PLK1;FOXM1;PKMYT1;CDC25C;TPD52L1;CDC25A;AURKA;CCNA2;CCNB1;MELK;CHEK2;CDK1;BIRC5;NEK2
Double-strand Break Repair via Homologous Recombination (GO:0000724);22/119;1,61931394170913e-09;1,53780847330977e-07;22;0,184873949579832;HELLS;GINS2;BLM;FEN1;RMI2;MCM7;MCM8;UHRF1;XRCC2;GINS4;TONSL;RAD51AP1;RECQL4;CDC45;RAD51;MCM4;RAD54L;MCM5;AUNIP;TOPBP1;MCM6;MCM2
Mitotic Metaphase Chromosome Alignment (GO:0007080);16/63;2,2092105500895e-09;2,0303357603887e-07;16;0,253968253968254;CDT1;KIF14;CDCA8;TTK;KIF22;SKA3;CENPA;AURKB;SKA1;NDC80;CENPE;CCNB1;KIFC1;NUF2;KIF2C;CEP55
Double-strand Break Repair via Break-Induced Replication (GO:0000727);8/12;2,63788354849338e-09;2,34854069676801e-07;8;0,666666666666667;GINS2;CDC45;MCM7;GINS4;MCM4;MCM5;MCM6;MCM2
Mitotic Spindle Assembly (GO:0090307);14/48;3,10828517102201e-09;2,68348619764901e-07;14;0,291666666666667;UHRF1;CDCA8;KIF23;KIF11;AURKB;KIF15;TPX2;RACGAP1;INCENP;KIFC1;PRC1;CHEK2;KIF4A;BIRC5
Kinetochore Assembly (GO:0051382);10/22;3,99550565160514e-09;3,34799870630089e-07;10;0,454545454545455;CENPE;CENPF;CENPW;MIS18A;CENPI;HJURP;KNTC1;OIP5;CENPA;DLGAP5
Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970);9/17;4,41884884813229e-09;3,59694296237969e-07;9;0,529411764705882;CDC20;ESPL1;UBE2C;INCENP;PLK1;CDCA8;BIRC5;AURKB;DLGAP5
Regulation of Mitotic Cell Cycle (GO:0007346);22/131;1,04340681849362e-08;8,2574056274676e-07;22;0,16793893129771;INTS13;CDCA2;GMNN;PLK1;ASNS;MKI67;CDC25C;PKMYT1;FOXM1;CKS1B;AURKA;CDC20;CCNB1;EIF4EBP1;CKS2;RCC1;BIRC5;NEK2;TTLL12;DLGAP5;TP73;MAD2L1
DNA-templated DNA Replication (GO:0006261);15/62;1,44192633627772e-08;1,11028327893385e-06;15;0,241935483870968;RFC5;WDHD1;MGME1;RRM1;RFC4;MCM7;MCM10;CDC6;CDC45;ORC6;ORC1;MCM4;MCM5;TOPBP1;MCM2
Regulation of DNA-templated DNA Replication Initiation (GO:0030174);9/19;1,56249704616612e-08;1,14142412423777e-06;9;0,473684210526316;CDT1;MCM7;GMNN;MCM4;MCM5;MCM6;DTL;TICRR;MCM2
Nuclear Chromosome Segregation (GO:0098813);9/19;1,56249704616612e-08;1,14142412423777e-06;9;0,473684210526316;TOP2A;CENPE;CENPF;INCENP;KIF2C;KIF22;SKA3;NDC80;SKA1
Epithelial Cell Differentiation (GO:0030855);22/134;1,60327927964119e-08;1,14193566692444e-06;22;0,164179104477612;JAG1;PCNA;AKR1C1;KRT13;KRT23;SIX1;AKR1C2;OVOL1;KRT31;GRHL2;UPK1B;KRT19;KRT17;BASP1;KRT15;ZNF703;CDK1;DSG2;IRF6;RHCG;E2F7;E2F8
Supramolecular Fiber Organization (GO:0097435);36/318;1,84207053998192e-08;1,28001438253866e-06;36;0,113207547169811;KRT80;KIF14;KRT23;POF1B;SH3BP1;BASP1;STMN1;NEFL;RAC3;KRT6C;KRT6B;KRT6A;DSP;MARCKSL1;CDKN2A;SIAH2;XRCC2;KRT13;KRT5;KRT10;KRT31;KRT75;CKAP5;MYO19;COL3A1;KRT19;KIF18B;KRT17;COL5A1;KRT16;KRT15;TRPV4;KRT14;KIF2C;RHOV;DSG3
DNA Replication Checkpoint Signaling (GO:0000076);10/26;2,83844484669129e-08;1,92541175433893e-06;10;0,384615384615385;RFC5;CDT1;CDC45;RFC4;ORC1;TIMELESS;CLSPN;TOPBP1;CDC6;TICRR
Epithelium Development (GO:0060429);24/163;3,22929453822744e-08;2,13959538125813e-06;24;0,147239263803681;STIL;PCNA;AKR1C1;WNT7B;KRT13;KRT23;SIX1;AKR1C2;KRT10;KRT31;GRHL2;UPK1B;KRT19;SMO;KRT17;KRT16;KRT15;KRT14;TIMELESS;CDK1;SNAI2;SOX9;RHCG;KRT6A
Cytoskeleton-dependent Cytokinesis (GO:0061640);17/86;4,10302800013252e-08;2,65671063008581e-06;17;0,197674418604651;PLK1;CKAP2;CDCA8;KIF23;CENPA;AURKB;ANLN;ESPL1;RACGAP1;INCENP;KIF4A;STMN1;NUSAP1;BIRC5;KIF20A;ECT2;CEP55
Positive Regulation of Chromosome Condensation (GO:1905821);5/5;9,9276291266859e-08;6,22941403591357e-06;5;1;NCAPG;NCAPD2;SMC4;NCAPH;SMC2
CENP-A Containing Chromatin Assembly (GO:0034080);6/8;1,02766746117212e-07;6,22941403591357e-06;6;0,75;CENPW;MIS18A;CENPI;HJURP;OIP5;CENPA
Desmosome Assembly (GO:0002159);6/8;1,02766746117212e-07;6,22941403591357e-06;6;0,75;JUP;PKP2;PKP1;DSG2;DSG3;PKP3
Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:0051315);8/17;1,0842138156831e-07;6,43526075183572e-06;8;0,470588235294118;CDT1;CENPE;NUF2;KIF2C;SKA3;AURKB;NDC80;SKA1
Metaphase Chromosome Alignment (GO:0051310);14/62;1,11582382271587e-07;6,48771851207654e-06;14;0,225806451612903;KIF14;CDCA8;KIF22;SKA3;CENPA;SKA1;NDC80;CENPE;CCNB1;CENPF;INCENP;KIFC1;KIF2C;CEP55
DNA Replication Initiation (GO:0006270);9/24;1,84756603485007e-07;1,05274312665757e-05;9;0,375;CDC45;ORC6;MCM7;ORC1;MCM10;MCM5;CDC6;TOPBP1;MCM2
Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266);10/31;1,97711720862136e-07;1,10447194654162e-05;10;0,32258064516129;CCNB1;INCENP;CDCA8;BIRC5;KNL1;SKA3;AURKB;SKA1;NDC80;MAD2L1
Protein Localization to Kinetochore (GO:0034501);7/13;2,16213714818122e-07;1,18460167984006e-05;7;0,538461538461538;ZWILCH;RCC2;CDK1;TTK;KNTC1;KNL1;AURKB
Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389);11/39;2,26479410960764e-07;1,21743366382494e-05;11;0,282051282051282;CCNB1;RRM1;CENPF;RCC2;KIF14;CDK1;PKMYT1;CDC25C;DTL;CDC25A;AURKA
DNA Damage Response (GO:0006974);43/464;2,70330422147132e-07;1,42624328277255e-05;43;0,0926724137931035;TOP2A;BLM;FEN1;ERCC6L;PCNA;MCM7;PRKDC;MCM8;UHRF1;NUDT1;FBXO45;MCM10;RECQL4;RAD51AP1;PAK1;EXO1;CHEK2;CHEK1;E2F1;PCLAF;RAD54L;SFN;TOPBP1;TP63;RFC5;WDHD1;POLQ;RMI2;RRM1;RFC4;RRM2;XRCC2;CIP2A;FANCG;TICRR;RNF168;RAD51;WNK2;UBE2T;CDK1;TIMELESS;DTL;TP73
Regulation of Mitotic Nuclear Division (GO:0007088);13/57;2,79789313860811e-07;1,449308645799e-05;13;0,228070175438596;CDCA2;TGFA;KNL1;MKI67;CDC25C;PKMYT1;BMP7;AURKA;CCNB1;CHEK1;NUSAP1;RCC1;NEK2
Bundle of His cell-Purkinje Myocyte Adhesion Involved in Cell Communication (GO:0086073);5/6;5,76010482624002e-07;2,93045333034961e-05;5;0,833333333333333;DSP;JUP;PKP2;DSG2;DSC2
DNA Integrity Checkpoint Signaling (GO:0031570);12/52;7,01510970878857e-07;3,50632413339274e-05;12;0,230769230769231;RFC5;CDT1;RFC4;CDC45;CHEK2;CHEK1;TIMELESS;E2F1;TOPBP1;CLSPN;CDC6;RHNO1
Extracellular Matrix Organization (GO:0030198);24/192;7,30185052675286e-07;3,58671933633084e-05;24;0,125;COL17A1;POSTN;MMP1;COL11A1;MMP3;PLOD2;P3H4;CTSV;MMP9;MMP10;LOXL2;COL1A1;GREM1;MMP12;MMP11;MMP14;COL3A1;COL1A2;MMP13;COL5A1;COL7A1;COL5A2;COL4A6;COL10A1
Positive Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045842);7/15;7,55905406447291e-07;3,65012627621751e-05;7;0,466666666666667;CDC20;ESPL1;UBE2C;PLK1;SKA3;SKA1;DLGAP5
Regulation of DNA-templated DNA Replication (GO:0090329);9/28;8,45401879361331e-07;4,01424992383405e-05;9;0,321428571428571;CDT1;MCM7;GMNN;MCM4;MCM5;MCM6;DTL;TICRR;MCM2
Double-strand Break Repair (GO:0006302);23/183;1,12448672912183e-06;5,25190605125915e-05;23;0,12568306010929;HELLS;POLQ;BLM;FEN1;RMI2;PRKDC;MCM8;UHRF1;CDCA5;XRCC2;PLK1;TONSL;HMGB2;RAD51AP1;RNF168;RECQL4;RAD51;EME1;CHEK2;RAD54L;AUNIP;TOPBP1;TRIP13
Positive Regulation of Attachment of Spindle Microtubules to Kinetochore (GO:0051987);6/11;1,5293268288209e-06;7,02750344404957e-05;6;0,545454545454545;CCNB1;INCENP;RCC2;BIRC5;CDCA8;AURKB
Morphogenesis of an Epithelium (GO:0002009);12/56;1,63947271822592e-06;7,41405995908834e-05;12;0,214285714285714;KRT19;KRT17;KRT16;KRT15;KRT14;TIMELESS;KRT13;KRT23;SOX9;KRT10;KRT31;KRT6A
Regulation of Chromosome Condensation (GO:0060623);5/7;1,94958333017377e-06;8,54517370410009e-05;5;0,714285714285714;NCAPG;NCAPD2;SMC4;NCAPH;SMC2
Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042);5/7;1,94958333017377e-06;8,54517370410009e-05;5;0,714285714285714;DSP;JUP;PKP2;DSG2;DSC2
Kinetochore Organization (GO:0051383);7/17;2,12999815150259e-06;9,057260796464e-05;7;0,411764705882353;CENPE;CENPF;CENPW;CENPH;NUF2;CENPA;DLGAP5
Mitotic Chromosome Condensation (GO:0007076);7/17;2,12999815150259e-06;9,057260796464e-05;7;0,411764705882353;PLK1;NUSAP1;NCAPG;NCAPD2;SMC4;NCAPH;SMC2
Regulation of Cell Cycle (GO:0051726);32/329;3,30309184523014e-06;0,000138389833339128;32;0,0972644376899696;INTS13;CCNF;GMNN;FOXM1;HOXD10;CKS1B;CDC20;FIGNL1;CHEK1;ZNF703;RUVBL1;PCLAF;RCC1;SOX9;DLGAP5;MAGEA4;DSP;CDT1;CDKN2A;PLK1;ACTL6A;BMP7;BOP1;MRGBP;YEATS2;CKS2;TTLL12;TCF3;PRR11;DTL;TP73;CDKN3
Mitotic DNA Damage Checkpoint Signaling (GO:0044773);12/62;5,09300233447075e-06;0,000210289328274017;12;0,193548387096774;BLM;EME1;PRKDC;CHEK2;CHEK1;PLK1;TIMELESS;CDK1;TOPBP1;CLSPN;DTL;TICRR
Collagen Catabolic Process (GO:0030574);9/34;5,17777035329976e-06;0,0002107352533793;9;0,264705882352941;MMP12;MMP11;MMP14;MMP13;MMP1;MMP3;MMP9;MMP10;KLK6
Regulation of Mitotic Sister Chromatid Separation (GO:0010965);6/13;5,30315410491677e-06;0,000212798394998703;6;0,461538461538462;CCNB1;INCENP;CDCA8;BIRC5;KNL1;AURKB
Collagen Fibril Organization (GO:0030199);11/54;7,49332363965388e-06;0,000296506653463527;11;0,203703703703704;GREM1;COL1A1;COL3A1;COL1A2;COL5A1;COL11A1;COL5A2;COL4A6;PLOD2;P3H4;LOXL2
Negative Regulation of Cell Cycle Process (GO:0010948);9/36;8,65152491513725e-06;0,00033764649977022;9;0,25;ESPL1;CHEK1;NEK2;SKA3;BMP7;AURKB;SKA1;E2F7;E2F8
DNA Recombination (GO:0006310);11/55;9,03262312957413e-06;0,000347755990488604;11;0,2;RMI2;BLM;RAD51;EXO1;UHRF1;FIGNL1;XRCC2;HMGB3;RAD54L;TOPBP1;RHNO1
Bundle of His Cell to Purkinje Myocyte Communication (GO:0086069);5/9;1,0939983574172e-05;0,000404463361958245;5;0,555555555555556;DSP;JUP;PKP2;DSG2;DSC2
Double-strand Break Repair via Alternative Nonhomologous End Joining (GO:0097681);5/9;1,0939983574172e-05;0,000404463361958245;5;0,555555555555556;POLQ;PRKDC;PLK1;TOPBP1;RHNO1
Skin Morphogenesis (GO:0043589);5/9;1,0939983574172e-05;0,000404463361958245;5;0,555555555555556;COL1A1;COL1A2;ITGB4;ITGA6;ABCA12
Establishment of Skin Barrier (GO:0061436);7/21;1,10734089971018e-05;0,000404463361958245;7;0,333333333333333;KRT16;TMEM79;LSR;SFN;ABCA12;CLDN1;TP63
Trophoblast Giant Cell Differentiation (GO:0060707);4/5;1,21202241533743e-05;0,000431631482662041;4;0,8;PLK4;SOX15;E2F7;E2F8
Nuclear Pore Localization (GO:0051664);4/5;1,21202241533743e-05;0,000431631482662041;4;0,8;FXR1;NDC1;LMNB2;LMNB1
Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971);7/22;1,56838411358738e-05;0,000551645227112399;7;0,318181818181818;RRM1;CCNB1;RCC2;CDK1;CDC25C;DTL;CDC25A
Recombinational Repair (GO:0000725);15/106;1,96898856677606e-05;0,000684103466676219;15;0,141509433962264;HELLS;BLM;FEN1;RMI2;MCM8;UHRF1;XRCC2;TONSL;RAD51AP1;RECQL4;RAD51;RAD54L;AUNIP;TOPBP1;RHNO1
Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569);13/82;2,03519177482883e-05;0,000698585706805702;13;0,158536585365854;POLQ;RMI2;PARPBP;ACTL6A;PLK1;RAD51AP1;MRGBP;RAD51;FIGNL1;CHEK1;RUVBL1;TIMELESS;SKP2
Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423);5/10;2,11606153036354e-05;0,000701279428423163;5;0,5;INCENP;CDK1;BIRC5;CDCA8;AURKB
Regulation of Ubiquitin Protein Ligase Activity (GO:1904666);5/10;2,11606153036354e-05;0,000701279428423163;5;0,5;CDC20;CDKN2A;UBE2C;UBE2S;MAD2L1
Regulation of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079);8/31;2,14149913207494e-05;0,000701279428423163;8;0,258064516129032;BLM;CDKN2A;CDC6;PKMYT1;CDC25C;CDC25A;CDK5R1;CDKN3
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095);8/31;2,14149913207494e-05;0,000701279428423163;8;0,258064516129032;BLM;CHEK1;PLK1;CDK1;CLSPN;TOPBP1;DTL;TICRR
Mitotic DNA Integrity Checkpoint Signaling (GO:0044774);6/16;2,23284305388614e-05;0,000722882938695638;6;0,375;ORC1;CHEK2;CDC6;CLSPN;TOPBP1;TICRR
Regulation of Cell Division (GO:0051302);13/84;2,65335433078675e-05;0,000849371515551849;13;0,154761904761905;BLM;PLK1;MYO19;AURKB;AURKA;SFRP2;KIF18B;YEATS2;PRC1;SFN;HDGF;KIF20A;TP63
Positive Regulation of Cytokinesis (GO:0032467);9/41;2,69274948301874e-05;0,000852404808568931;9;0,219512195121951;RACGAP1;INCENP;KIF14;CDCA8;BIRC5;KIF23;CDC6;ECT2;AURKB
Mitotic G2/M Transition Checkpoint (GO:0044818);10/51;2,76619164311046e-05;0,00086603076826612;10;0,196078431372549;BLM;ORC1;CHEK1;PLK1;CDK1;TOPBP1;CLSPN;CDC6;DTL;TICRR
Eye Morphogenesis (GO:0048592);7/24;2,96844173843119e-05;0,00090936457126779;7;0,291666666666667;FBN2;RARG;COL5A1;COL5A2;MFAP2;SOX12;SOX4
Skin Epidermis Development (GO:0098773);7/24;2,96844173843119e-05;0,00090936457126779;7;0,291666666666667;KRT16;TMEM79;LSR;SFN;ABCA12;CLDN1;TP63
Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071);10/52;3,30374459748333e-05;0,00100131578279043;10;0,192307692307692;CDC20;CENPE;CCNB1;ESPL1;UBE2C;ACTL6A;PLK1;KNL1;CDC6;DLGAP5
Spindle Assembly (GO:0051225);12/74;3,33937263268885e-05;0,00100146027689795;12;0,162162162162162;TPX2;INCENP;KIFC1;UHRF1;CHEK2;RCC1;BIRC5;CDCA8;NEK2;KIF11;AURKB;KIF15
Regulation of Cytokinesis (GO:0032465);13/86;3,42973695340616e-05;0,00101784589377648;13;0,151162790697674;PLK1;KIF14;KIF23;CDC6;MYO19;AURKB;AURKA;RACGAP1;PRC1;KIF20A;ECT2;E2F7;E2F8
Positive Regulation of Chromosome Separation (GO:1905820);4/6;3,52089821986031e-05;0,00102357541105939;4;0,666666666666667;INCENP;BIRC5;CDCA8;AURKB
Positive Regulation of Mitotic Sister Chromatid Segregation (GO:0062033);4/6;3,52089821986031e-05;0,00102357541105939;4;0,666666666666667;CDK1;SKA3;AURKB;SKA1
Positive Regulation of Chromosome Segregation (GO:0051984);5/11;3,75201920720583e-05;0,00107974774962923;5;0,454545454545455;CCNB1;RCC2;CDK1;CDC6;AURKB
Cell-cell Junction Assembly (GO:0007043);12/75;3,83324857519068e-05;0,00109209251907182;12;0,16;GJB2;CDH3;JUP;GJB6;TRPV4;ZNF703;FSCN1;PKP2;PKP1;DSG2;DSG3;PKP3
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751);7/25;3,98164407719105e-05;0,00112313900751656;7;0,28;CCNB1;RRM1;RCC2;CDK1;CDC25C;DTL;CDC25A
Extracellular Matrix Disassembly (GO:0022617);9/43;4,03574856353167e-05;0,00112723996642174;9;0,209302325581395;MMP12;MMP11;MMP14;MMP13;MMP1;MMP3;CTSV;MMP9;MMP10
Chromosome Condensation (GO:0030261);8/34;4,43317842054798e-05;0,00122622575923701;8;0,235294117647059;TOP2A;PLK1;NUSAP1;NCAPG;NCAPD2;SMC4;NCAPH;SMC2
Peptide Cross-Linking (GO:0018149);6/18;4,83361047581692e-05;0,001324130408231;6;0,333333333333333;DSP;CSTA;COL3A1;SPRR1A;IVL;SPRR1B
